id,category,target
36464461315,сумки,1
29649596485,столы,10
36458882510,сумки,4
36479127919,сумки,1
37587904740,сумки,4
29621659658,стулья,13
36464680184,сумки,4
29646136345,стулья,16
37598860840,одежда для девочек,0
29625878040,столы,0
37589006210,одежда для девочек,0
29613453346,столы,0
36469016210,одежда для девочек,1
36484811690,одежда для девочек,10
37587321598,одежда для девочек,5
37591157930,одежда для девочек,11
36458565029,одежда для девочек,10
37587626384,одежда для девочек,5
36482051444,сумки,11
36479270167,одежда для девочек,0
36486563856,сумки,13
36462367773,одежда для девочек,0
37598567409,сумки,4
36484509737,сумки,1
36461621813,одежда для девочек,0
36462770764,сумки,4
36473683510,сумки,4
36476967102,сумки,7
37596139866,сумки,10
36472374344,сумки,4
36485191286,одежда для девочек,0
36462453766,сумки,4
36477139420,сумки,14
36467100927,сумки,1
37598916227,сумки,4
37598045944,одежда для девочек,15
36486869402,сумки,7
36467588105,одежда для девочек,0
37588719700,сумки,4
36463233162,одежда для девочек,4
36460106133,одежда для девочек,6
36461246635,одежда для девочек,11
36474548135,сумки,7
37587271373,сумки,7
36461220634,сумки,10
36474452864,сумки,4
36461287609,сумки,4
37590575641,сумки,17
36460222950,сумки,4
36472371672,одежда для девочек,0
36466133512,одежда для девочек,13
36465695887,сумки,4
29651489946,столы,7
36481698478,одежда для девочек,14
36481676574,сумки,12
36465052699,сумки,4
37596693013,одежда для девочек,11
36486824278,одежда для девочек,13
36458282949,сумки,0
36455639062,сумки,1
37592067461,сумки,4
37590476469,сумки,1
36485420467,сумки,8
36465958648,сумки,11
36463394105,сумки,3
36485999023,сумки,1
36457559668,сумки,6
37593170449,одежда для девочек,11
37593980797,сумки,8
36482584614,сумки,4
29637375097,столы,0
36461185363,сумки,7
36481235076,сумки,4
37592144644,одежда для девочек,14
36465199451,сумки,4
36470070735,одежда для девочек,0
36456831029,одежда для девочек,14
37594823485,сумки,10
29636474781,столы,7
37592642400,сумки,4
36460910494,сумки,1
37589140431,сумки,7
36467782116,сумки,8
36458602107,одежда для девочек,0
36457148168,одежда для девочек,14
36484939656,одежда для девочек,4
36484536927,сумки,11
29608101344,столы,7
37592132082,одежда для девочек,10
36460686799,сумки,15
29626752397,столы,0
37592378972,сумки,4
36462844764,сумки,7
36475573729,одежда для девочек,10
37594357550,сумки,14
36464296314,сумки,0
36464117159,одежда для девочек,0
37589948033,одежда для девочек,10
36467631909,сумки,7
37590936731,одежда для девочек,5
36460758227,сумки,4
36458114349,сумки,14
36484502241,сумки,6
29601156200,стулья,0
36480889132,сумки,13
37594846492,сумки,4
36481972257,одежда для девочек,14
37591756568,одежда для девочек,11
36460854898,сумки,15
36465276656,одежда для девочек,13
36466081040,сумки,4
36479018042,сумки,16
37589371981,сумки,4
36464865997,одежда для девочек,4
29646019609,столы,0
29622317158,столы,1
29650910701,столы,13
36463559007,сумки,7
29610307454,столы,1
29625487733,столы,7
29621495155,столы,1
29628378006,столы,7
29634662119,столы,1
37595200390,одежда для девочек,8
29649366721,сумки,4
36467087507,одежда для девочек,0
36461448236,сумки,4
36464677317,одежда для девочек,14
36472186736,сумки,8
36461833548,одежда для девочек,16
37588646824,сумки,4
36463028741,одежда для девочек,10
36456222386,одежда для девочек,10
37588866789,сумки,4
36457902035,сумки,4
29647509290,столы,0
37589635418,одежда для девочек,8
37596105879,сумки,1
37590933737,одежда для девочек,4
36467620910,одежда для девочек,0
37596055096,сумки,16
36460115966,одежда для девочек,1
36461446729,сумки,7
29651645506,столы,1
29621485599,стулья,4
36250333313,одежда для девочек,14
36458106639,одежда для девочек,11
37589076671,сумки,10
36485582268,одежда для девочек,13
29625334736,столы,1
36471886978,сумки,7
36470251906,одежда для девочек,15
36473123204,одежда для девочек,0
29603422086,стулья,13
36463439982,одежда для девочек,0
36472000922,одежда для девочек,0
29649391680,столы,13
29649703009,столы,7
37597770654,одежда для девочек,0
36474397478,сумки,4
29604820933,столы,1
29621176722,столы,7
36459517590,одежда для девочек,1
36461255523,сумки,10
36462324587,сумки,1
29652103373,столы,7
36484208252,сумки,4
37594981618,сумки,14
37587936133,сумки,1
36468841600,сумки,4
36462510600,одежда для девочек,10
37597305890,сумки,7
36462701124,сумки,10
37594397680,сумки,4
37588626700,сумки,0
29604421786,стулья,7
36459834167,сумки,4
36484848431,сумки,4
36458372882,одежда для девочек,0
37597175881,сумки,7
36460703943,сумки,4
36462608321,одежда для девочек,10
37588460832,сумки,6
29646184245,столы,0
29642047747,столы,0
36468787626,сумки,4
29644779753,стулья,11
36460232166,сумки,4
37588908236,одежда для девочек,0
36486472011,сумки,1
36481490682,сумки,11
36484209986,одежда для девочек,11
37593228599,одежда для девочек,6
36475742673,одежда для девочек,0
36480006414,сумки,4
36477558505,одежда для девочек,7
36463099957,сумки,11
37589250994,сумки,10
36456316740,сумки,15
29638062351,столы,1
36479755019,сумки,4
37589095027,одежда для девочек,10
36477825918,сумки,4
37588516958,одежда для девочек,0
36481633909,сумки,4
37594358245,сумки,11
29603142141,столы,7
37588810804,одежда для девочек,13
36467232310,одежда для девочек,10
36477216813,сумки,4
37595516874,сумки,5
36458532190,одежда для девочек,8
37597818319,сумки,8
36462787477,сумки,7
37587632329,сумки,14
36457039474,сумки,15
36464282148,сумки,4
37588522137,одежда для девочек,4
37587941929,сумки,4
36468946030,сумки,4
36485149846,сумки,4
36457092086,одежда для девочек,13
36463873108,сумки,7
36464614392,одежда для девочек,15
36460182344,одежда для девочек,10
29619928679,столы,7
37587502576,одежда для девочек,13
36484521724,сумки,7
29647621183,столы,0
36466641448,сумки,4
37589526796,сумки,7
29617912034,столы,10
37587901627,сумки,4
36458523710,сумки,4
36484763840,одежда для девочек,5
37593714092,сумки,4
36466873294,одежда для девочек,8
36458351901,сумки,7
29609839197,столы,7
36465379072,сумки,15
37589008833,сумки,1
36461434084,одежда для девочек,7
36481882362,сумки,4
36461214469,одежда для девочек,14
29612335828,столы,4
36462475203,сумки,4
37591757735,сумки,7
37593035104,сумки,15
36461236075,сумки,4
36486584751,сумки,4
36483726485,сумки,0
36460217715,сумки,11
36484304528,сумки,7
36457890204,одежда для девочек,13
29614541277,столы,7
29626367849,столы,7
36458217743,одежда для девочек,11
37588999598,одежда для девочек,14
36459983358,одежда для девочек,10
36445102046,сумки,4
29650454050,столы,7
36479606732,сумки,4
37588232866,сумки,1
37588207103,сумки,7
37589112800,сумки,4
36466302996,сумки,4
36462782689,одежда для девочек,13
36481471621,одежда для девочек,10
37594124372,сумки,11
36464489194,сумки,13
36481744099,одежда для девочек,7
36459697667,сумки,15
37598431956,сумки,13
36481624417,сумки,15
29648066754,столы,4
29633354784,стулья,0
37594537198,сумки,14
29627267849,столы,11
29616836096,столы,4
36465304987,сумки,4
36462236454,сумки,4
36470164003,сумки,4
29644660419,столы,0
29627520236,стулья,2
36472492521,одежда для девочек,10
36478722110,сумки,4
29650123405,столы,7
36464941341,сумки,4
37593061498,сумки,9
36461094165,одежда для девочек,0
37589163096,сумки,4
36486888324,сумки,8
37590815919,одежда для девочек,0
36466422600,сумки,13
29630461378,столы,7
36486301141,сумки,4
36475419625,одежда для девочек,0
37587948288,сумки,16
36455586951,сумки,14
36480557879,сумки,6
37591218769,одежда для девочек,14
37598761958,сумки,7
37590292754,сумки,1
37595840476,сумки,7
29627890072,столы,7
36484778042,сумки,10
36460289584,сумки,4
36457460611,одежда для девочек,10
23088722867,сумки,4
29650303355,столы,0
29626636438,стулья,4
37595864788,сумки,4
36482648139,сумки,8
29650349595,столы,13
36468035763,сумки,4
36463770008,сумки,8
37590264220,сумки,4
36479526882,одежда для девочек,14
36483159446,сумки,14
36486778802,одежда для девочек,5
36484418811,одежда для девочек,1
37587285321,одежда для девочек,14
36457776544,сумки,4
36460474110,сумки,4
36460773676,сумки,4
37597780888,сумки,7
36464895118,сумки,4
37588484153,сумки,11
36458177748,сумки,5
36484324285,сумки,12
37598917522,сумки,14
29637767902,стулья,13
36486921451,сумки,15
37596242787,сумки,0
36457841475,одежда для девочек,6
37588492310,сумки,9
29613923589,стулья,13
37598614375,одежда для девочек,13
37587575839,сумки,1
29613328233,столы,1
36480935960,одежда для девочек,0
36471030214,сумки,7
29642101229,столы,7
29608947160,столы,1
36461340801,сумки,7
36457304044,сумки,4
36475826687,сумки,13
36471421410,сумки,9
36478762079,сумки,4
37589114535,сумки,4
37589720935,одежда для девочек,14
36457726994,сумки,1
29650758705,столы,0
36456976612,сумки,4
37592133986,сумки,4
36459372959,сумки,1
36462797406,сумки,4
36476896640,одежда для девочек,6
36461794325,сумки,4
36464572340,сумки,14
36456879077,одежда для девочек,0
36462704189,сумки,14
29611302840,столы,1
36459555014,одежда для девочек,14
36464002902,сумки,7
36460391809,сумки,15
36457027883,сумки,7
36474411731,сумки,1
37588825323,одежда для девочек,10
37593713695,сумки,16
36473001613,сумки,15
36459665557,одежда для девочек,1
37589885407,сумки,4
29637955645,столы,1
25924248532,одежда для девочек,1
37588550383,одежда для девочек,0
29631908643,столы,6
29644629625,столы,7
37589471998,одежда для девочек,0
36459330634,одежда для девочек,0
29619484584,стулья,7
36479269135,сумки,1
29605674970,стулья,9
36460932746,одежда для девочек,7
37598497780,сумки,4
36457803811,одежда для девочек,13
37596743302,сумки,14
37590424267,сумки,10
36464048367,одежда для девочек,7
37598545571,сумки,14
36477218198,одежда для девочек,6
37589626854,одежда для девочек,0
37599027564,одежда для девочек,10
36463668515,одежда для девочек,6
36474874074,сумки,7
36475291100,сумки,4
36455389750,сумки,1
37595643598,сумки,13
36460164901,сумки,4
36466878056,сумки,1
36481176791,сумки,1
36477116806,одежда для девочек,3
37594725587,сумки,4
36455266105,сумки,17
36460300721,сумки,14
36475781188,одежда для девочек,6
29615506187,столы,0
36458736673,сумки,6
37597097812,сумки,4
29605810465,стулья,13
36481575752,одежда для девочек,11
36477116160,сумки,4
37597141389,сумки,10
37590543992,сумки,11
37589247301,сумки,9
36465398422,сумки,5
36440536173,сумки,4
29606350752,столы,0
29605635397,столы,7
36461674429,одежда для девочек,0
36471920495,одежда для девочек,14
36456723955,одежда для девочек,10
36460062725,одежда для девочек,4
37594618710,сумки,4
36468251274,сумки,7
36464589480,сумки,4
36457727919,сумки,10
29628736285,столы,13
36478468478,сумки,8
36474339968,сумки,0
36469764235,сумки,4
29633089857,столы,4
29623071043,столы,1
29639253899,столы,0
36483734745,сумки,4
36461222310,сумки,1
36459298936,одежда для девочек,10
36486687583,сумки,4
37588997567,сумки,5
29615443471,стулья,1
36463535895,сумки,4
36475131986,сумки,4
36485991919,сумки,14
36481182428,одежда для девочек,0
37593919975,одежда для девочек,11
36480635606,одежда для девочек,0
29621159816,столы,1
36464150931,сумки,10
36464258972,сумки,4
36455466372,сумки,7
36484500744,сумки,4
37596336215,сумки,15
36315979908,сумки,0
29509783776,одежда для девочек,11
37590933338,сумки,4
36484900702,сумки,4
36481008813,сумки,4
29642954648,стулья,13
36458470938,одежда для девочек,6
36470994010,сумки,4
36462285562,сумки,0
36466972259,сумки,16
36479184853,сумки,4
36485393538,одежда для девочек,0
36464860864,сумки,11
36462654506,одежда для девочек,14
36459756451,одежда для девочек,0
36468032116,сумки,4
36486049469,сумки,0
36464599880,сумки,4
36484147385,одежда для девочек,4
29607982013,столы,0
36465185874,сумки,5
29646960415,столы,7
29605143653,столы,4
36471851128,одежда для девочек,11
36466122073,сумки,7
29607121985,стулья,7
37587904099,сумки,4
36460251109,сумки,1
29645613705,столы,13
36458976121,сумки,4
37583102552,одежда для девочек,13
29642802946,столы,0
36465219942,сумки,11
36460993589,сумки,4
36476704042,сумки,14
37598567556,одежда для девочек,0
36461792280,сумки,4
36465771320,одежда для девочек,0
29609485678,стулья,7
36468483678,сумки,0
36460588642,одежда для девочек,0
36484438526,сумки,14
37590579990,сумки,4
36463181437,сумки,17
36484364216,одежда для девочек,1
37587695832,одежда для девочек,11
37589744382,одежда для девочек,0
37588848495,одежда для девочек,11
36478330064,одежда для девочек,1
29650088192,столы,7
36476830256,сумки,8
36466808224,сумки,13
29622265947,столы,7
37596736239,одежда для девочек,0
29603005387,столы,7
37598745902,одежда для девочек,10
37599031329,сумки,4
36458326480,сумки,11
36459509574,сумки,9
29643123054,столы,1
29621213635,столы,17
37594491130,сумки,15
37598953377,одежда для девочек,0
36451147018,сумки,1
36458268452,одежда для девочек,4
36480036669,одежда для девочек,10
36460387498,сумки,10
29651381185,столы,7
37596795481,одежда для девочек,11
29631054085,стулья,7
36457391781,сумки,14
36484494459,сумки,11
36481836006,сумки,14
36458931365,сумки,4
37589939270,одежда для девочек,13
37588970336,сумки,4
36461126937,сумки,11
37590866412,сумки,11
29624452576,стулья,7
37597125496,одежда для девочек,14
36482440179,сумки,14
29623912821,стулья,13
37598670249,сумки,6
36458285793,сумки,4
36457870136,одежда для девочек,0
36460165721,сумки,15
37597514208,сумки,4
36485962781,сумки,3
29643761418,столы,7
29627569670,столы,0
36459331707,одежда для девочек,0
36456923246,одежда для девочек,10
29620245763,столы,7
37596401224,сумки,6
36460703519,сумки,15
36470859183,сумки,4
36457925312,сумки,4
36462080437,сумки,6
37588591001,сумки,4
37595143071,сумки,4
36461603637,одежда для девочек,4
36486268241,сумки,4
37591769361,одежда для девочек,10
36483373657,сумки,4
36480922158,сумки,4
36463851617,одежда для девочек,15
36471034912,сумки,4
37595977372,сумки,4
29630698332,столы,0
37589010414,сумки,7
37589559055,сумки,7
37593545735,сумки,5
36485050097,сумки,4
36459437329,сумки,4
37586961983,сумки,15
36457115950,сумки,11
36455377286,сумки,4
37590020164,одежда для девочек,8
36478465274,одежда для девочек,11
29619909710,столы,1
36469541258,сумки,1
29645544872,столы,0
36463460025,сумки,0
36461057319,одежда для девочек,10
36468467245,сумки,15
36465959837,одежда для девочек,0
36465946977,сумки,1
36458756482,одежда для девочек,11
36463556464,одежда для девочек,6
36469455112,одежда для девочек,1
36464408817,сумки,10
36462342270,сумки,4
36458850453,одежда для девочек,0
36461179059,одежда для девочек,11
36468529237,одежда для девочек,11
29624720174,столы,7
29618040814,столы,13
36471578936,одежда для девочек,4
37597666292,сумки,12
36473421430,одежда для девочек,10
36458250902,сумки,14
36456480018,сумки,10
37588955073,сумки,9
36469433339,сумки,4
37595559858,одежда для девочек,11
37590831459,одежда для девочек,0
36465766311,одежда для девочек,10
36457107385,одежда для девочек,10
37587974903,сумки,7
37594263347,сумки,5
36468607922,одежда для девочек,14
29626316938,стулья,7
36485730763,одежда для девочек,10
37591895264,одежда для девочек,13
36485345202,одежда для девочек,15
37589038319,одежда для девочек,0
36482722373,сумки,7
36464458885,одежда для девочек,14
36469941557,одежда для девочек,4
36486064489,сумки,1
36459958804,сумки,4
37589854790,сумки,8
36482185174,одежда для девочек,10
29628887360,стулья,7
37588200476,сумки,14
36476258414,сумки,8
36473636228,сумки,4
37596630354,одежда для девочек,15
36462574235,сумки,4
29641024979,стулья,15
36480919479,одежда для девочек,14
36464431464,сумки,7
37588835430,одежда для девочек,14
36483614928,сумки,4
29650117667,стулья,0
36474104878,одежда для девочек,15
36464167330,сумки,4
37594971441,сумки,4
36461070702,одежда для девочек,16
37588671178,одежда для девочек,6
36460711363,сумки,4
37590264095,сумки,11
36479375346,сумки,4
37596739097,сумки,8
36463663757,сумки,10
37587295902,сумки,4
36455894245,одежда для девочек,11
36480119866,сумки,10
36461286845,одежда для девочек,14
29649668513,столы,7
36455456028,сумки,10
36460948890,сумки,3
37587076790,сумки,15
29633383303,столы,0
36476012536,сумки,4
36460596026,одежда для девочек,0
36485657087,сумки,10
29628154361,стулья,7
36472206458,сумки,10
36484060682,сумки,6
37598550771,одежда для девочек,10
36472614760,одежда для девочек,10
29615858349,столы,0
36465161103,сумки,0
29626764334,стулья,7
36484324436,сумки,4
37587435477,одежда для девочек,0
36467667531,сумки,4
36456780024,сумки,7
37589675067,сумки,3
37597494376,сумки,4
36482422115,одежда для девочек,11
29610301586,столы,3
36460389934,сумки,4
36478696361,одежда для девочек,0
37597300293,сумки,0
29635947145,столы,0
36466052602,одежда для девочек,13
36467602534,сумки,13
36472540568,одежда для девочек,10
36460448992,одежда для девочек,14
37594292483,сумки,4
36465774950,сумки,14
36464894957,одежда для девочек,0
37590531752,сумки,4
36456209170,одежда для девочек,4
36466409327,сумки,4
37588094844,одежда для девочек,11
37588258956,сумки,4
37588175667,одежда для девочек,6
36457786966,одежда для девочек,0
36482575783,одежда для девочек,0
37598804752,одежда для девочек,14
36469521006,сумки,13
37589086026,одежда для девочек,13
29649655206,столы,0
37597542701,сумки,4
36486758052,сумки,15
36478774520,сумки,11
37587447540,сумки,1
36470912136,сумки,8
37589869518,одежда для девочек,0
36460218548,одежда для девочек,14
36463598213,одежда для девочек,15
29535371435,одежда для девочек,10
37598963130,сумки,4
36458901239,сумки,0
36484360381,сумки,4
36469717448,сумки,4
29648171301,стулья,0
29602701309,столы,7
29618957434,столы,7
37595596700,сумки,0
37592470308,сумки,15
36465927155,сумки,4
36457760743,сумки,11
29632410951,столы,11
37589803620,сумки,10
36483344402,сумки,4
37589165247,сумки,16
36480962101,одежда для девочек,10
37588944777,одежда для девочек,6
36461004938,сумки,4
37588577937,сумки,4
36467447720,одежда для девочек,5
29618341148,столы,1
36461620833,одежда для девочек,10
36463711351,сумки,15
36468825483,сумки,4
36476284533,одежда для девочек,0
37598510764,сумки,7
36485388735,сумки,7
37587847354,сумки,0
36455291121,одежда для девочек,6
36466422260,сумки,14
37589224375,сумки,15
29642335997,столы,9
36461915992,одежда для девочек,0
36485841772,сумки,4
36460359119,одежда для девочек,0
36476117752,сумки,4
37588925717,сумки,8
29642877979,стулья,13
36462373160,одежда для девочек,10
37595756309,сумки,0
37593635111,одежда для девочек,4
29638910172,столы,7
29647073892,стулья,0
29644681822,столы,7
29618349763,столы,7
36456724166,сумки,4
36485884721,одежда для девочек,6
36485592218,сумки,13
36445493215,сумки,4
29644401002,столы,1
36457577544,одежда для девочек,10
36468814237,сумки,11
29619576101,стулья,7
36483988443,одежда для девочек,5
37588999600,сумки,13
36467193533,одежда для девочек,4
36463910545,сумки,10
36468020891,сумки,3
37587451647,одежда для девочек,10
36464664887,сумки,4
36464627938,сумки,4
36465882846,сумки,15
36485868402,сумки,8
36459356304,одежда для девочек,6
29618943416,стулья,17
36459109515,одежда для девочек,10
36465705311,сумки,12
36461852461,одежда для девочек,12
36467652501,сумки,14
36461179692,одежда для девочек,4
36471966198,сумки,4
36461560788,сумки,4
29644123803,столы,10
36479670693,сумки,6
36461088129,одежда для девочек,10
36471130387,одежда для девочек,10
29643899727,стулья,13
36465024784,одежда для девочек,14
36463653657,сумки,10
37588107355,сумки,15
29624255161,столы,1
29623006315,столы,0
37587156932,одежда для девочек,1
37595549087,сумки,10
29649701613,столы,1
29613724789,стулья,2
37589240335,сумки,4
37598520638,сумки,4
36460481666,одежда для девочек,0
36466846274,сумки,15
36464184049,сумки,7
36485779695,сумки,4
36479137463,одежда для девочек,10
36458849484,одежда для девочек,0
36475110138,одежда для девочек,14
37588896850,сумки,11
37592250068,одежда для девочек,10
36479288026,сумки,11
36461056854,сумки,4
29644447431,столы,7
36461080354,одежда для девочек,0
36464398186,сумки,13
36486915389,одежда для девочек,11
36477421045,сумки,8
36461713129,одежда для девочек,0
29621814590,стулья,15
29645746382,столы,0
37597173096,одежда для девочек,16
29643907662,стулья,4
36458304623,одежда для девочек,14
29651557672,столы,7
29605006770,стулья,14
36460294424,сумки,7
36479200076,сумки,10
37595227478,одежда для девочек,7
37587366114,одежда для девочек,15
36461511710,одежда для девочек,4
36458809512,сумки,8
37589106337,сумки,4
36471328737,одежда для девочек,10
36477140176,одежда для девочек,14
36461755961,одежда для девочек,11
37597428254,сумки,13
29630890185,столы,7
37588222355,одежда для девочек,8
37588890072,сумки,8
37596825152,сумки,4
36463492785,одежда для девочек,10
37590686561,сумки,4
36469263847,сумки,4
29637901042,столы,0
37591852150,сумки,11
36468615702,сумки,8
29626532766,стулья,13
36467379654,сумки,4
36456932660,сумки,14
29618727762,столы,1
36294680203,одежда для девочек,0
37587812466,сумки,4
36483135770,сумки,4
36460250435,сумки,4
29611061252,столы,7
29494980560,столы,0
36481334083,сумки,13
36479192072,сумки,1
29605721510,столы,0
36465833650,одежда для девочек,14
36464510036,сумки,3
29639909292,столы,7
36467435593,сумки,4
37588401470,одежда для девочек,5
37596863488,сумки,4
36455663276,одежда для девочек,10
36461202582,сумки,15
36473120667,одежда для девочек,1
36482554801,одежда для девочек,10
36467713254,сумки,4
36461313646,одежда для девочек,11
36478646044,сумки,4
37588423501,сумки,14
36473551046,одежда для девочек,13
36462357240,одежда для девочек,0
36464628856,сумки,4
36460279266,одежда для девочек,10
36486965301,сумки,4
37597196789,сумки,4
36480353745,сумки,7
36461398482,сумки,9
36456537214,одежда для девочек,0
36464028901,сумки,9
36473312651,сумки,7
36459598132,сумки,11
36472582441,сумки,4
36466819604,одежда для девочек,8
37588677490,сумки,8
36471781250,одежда для девочек,1
36465460093,сумки,7
37587018318,сумки,13
36456270048,одежда для девочек,0
36464564679,сумки,4
37599019628,сумки,11
36467026378,сумки,8
36460410297,сумки,6
29613026478,столы,0
37588767982,сумки,4
29634136781,стулья,0
36480910096,сумки,4
36458423768,одежда для девочек,10
29622503479,столы,7
36475003457,сумки,8
36461344643,одежда для девочек,8
36456359976,одежда для девочек,11
29626634845,столы,1
36481781327,сумки,14
36468843957,сумки,4
36481342212,сумки,4
29625905870,стулья,13
36462014155,сумки,3
36468982225,сумки,4
29604673208,стулья,1
37588834943,сумки,4
37589881649,сумки,4
37594958710,одежда для девочек,0
36474081151,одежда для девочек,13
29620538544,столы,0
36468841135,сумки,0
36463519565,сумки,14
36464814867,сумки,4
36479118916,сумки,7
36459333927,одежда для девочек,10
37589697460,сумки,15
36465611062,одежда для девочек,0
36459379382,одежда для девочек,10
37597275513,сумки,4
36484837805,сумки,4
36458189953,сумки,14
36464344758,сумки,10
37588261619,сумки,7
36457922477,сумки,8
36460785386,одежда для девочек,0
36460475555,сумки,1
29631394484,столы,0
37597043501,сумки,7
37591675759,одежда для девочек,0
36474433618,одежда для девочек,10
29622988787,столы,10
36457969879,сумки,11
36477508645,сумки,4
29612437648,столы,0
29620892892,стулья,4
37594549153,сумки,7
36485087214,сумки,4
36473376644,одежда для девочек,10
37598420324,одежда для девочек,5
37589137309,сумки,4
37598901260,одежда для девочек,10
37588932589,одежда для девочек,6
29629674214,стулья,6
29604024293,столы,1
36483909778,сумки,1
36486908910,сумки,13
36481594015,одежда для девочек,10
37596770373,одежда для девочек,4
37589365319,сумки,7
36455443610,сумки,13
36484896419,сумки,0
36460160933,сумки,4
29631570448,столы,2
36481190383,сумки,4
29631131769,столы,0
29621995549,столы,1
36484476538,одежда для девочек,10
36467215349,сумки,8
37589106003,сумки,14
29614346373,столы,1
36456230307,одежда для девочек,15
36466621559,сумки,15
37589099368,одежда для девочек,0
36459062467,сумки,4
36457449355,сумки,4
36470338603,одежда для девочек,10
36462728014,сумки,4
36457577372,одежда для девочек,11
37590676687,сумки,7
29617343550,стулья,4
36483086189,сумки,15
36481796362,сумки,11
36463221439,сумки,4
29643330999,столы,7
36472839091,одежда для девочек,13
37591615433,одежда для девочек,11
36466634814,сумки,14
37596268541,сумки,7
37588612541,одежда для девочек,11
29607094464,столы,0
29643836379,столы,7
29619890498,столы,7
36484250895,одежда для девочек,0
36466809704,сумки,8
36467033422,одежда для девочек,15
36475072281,сумки,15
36460949456,сумки,14
29638922408,столы,1
36462550650,сумки,4
29645437537,столы,0
29616376410,стулья,1
36454356575,сумки,4
29643876586,стулья,4
37589656629,сумки,1
36465851541,сумки,9
29607288440,столы,1
36446470730,сумки,15
36460503453,сумки,6
36483558225,сумки,4
36457297057,сумки,4
36457598136,сумки,6
36465292638,сумки,10
36459972653,одежда для девочек,0
37593591224,сумки,4
36456263414,одежда для девочек,15
37589135626,одежда для девочек,8
37594450343,сумки,10
36462368401,сумки,4
37590449836,сумки,0
36464025331,одежда для девочек,10
36467248870,сумки,4
36481596441,сумки,4
37597217840,одежда для девочек,4
37588707294,сумки,1
37588359800,сумки,4
37592391418,сумки,13
36460319732,одежда для девочек,16
36460190287,сумки,14
36460402247,одежда для девочек,4
29624171510,стулья,14
36470550833,одежда для девочек,0
29607415357,столы,11
37597131860,сумки,1
29651829391,столы,0
36473551826,сумки,14
37588503971,одежда для девочек,0
36484053833,одежда для девочек,10
29641107602,столы,1
36484344650,сумки,7
36456755518,одежда для девочек,0
36457159621,одежда для девочек,5
36459565691,одежда для девочек,10
37598662640,сумки,7
36456919622,сумки,8
29645766746,стулья,2
36460278336,сумки,4
36480534671,одежда для девочек,0
36470310561,сумки,4
36461496434,одежда для девочек,13
36468731269,сумки,4
36478820446,одежда для девочек,15
29627095457,столы,1
36458260665,сумки,10
36456957380,одежда для девочек,1
36458666625,одежда для девочек,4
36457212578,одежда для девочек,15
36472399896,сумки,11
29622112783,столы,7
36486021738,сумки,1
29643291467,столы,1
36464855876,одежда для девочек,13
37593939187,сумки,7
37597412735,сумки,10
36468529153,сумки,8
36463543963,одежда для девочек,0
36464852884,одежда для девочек,14
36484370720,сумки,0
36483816405,сумки,4
36465072523,сумки,4
36475683554,сумки,8
36486688880,одежда для девочек,13
36483695817,сумки,4
36466943591,одежда для девочек,0
36466758753,сумки,4
36466420460,одежда для девочек,11
36486508890,сумки,14
36483975369,сумки,11
36468711080,сумки,4
36458220708,одежда для девочек,0
36483074011,сумки,15
37589735974,сумки,4
36453208704,сумки,15
36479400537,одежда для девочек,14
36462245323,одежда для девочек,0
37597236843,одежда для девочек,11
36484141129,одежда для девочек,14
36484800039,сумки,4
29622185782,стулья,15
36471395366,сумки,13
36458663997,одежда для девочек,14
37591091053,сумки,13
36481693628,сумки,15
36467648464,одежда для девочек,4
36467157628,одежда для девочек,14
29623138539,столы,7
36486544966,сумки,0
36460425119,одежда для девочек,6
29644614463,столы,7
36483393444,одежда для девочек,11
29571494075,одежда для девочек,0
29650348741,столы,7
29618755638,столы,7
37593796489,сумки,6
36480587857,одежда для девочек,10
36461433541,сумки,9
36483262349,сумки,0
36482371478,сумки,4
29616843199,столы,0
29619548972,столы,14
36480606312,сумки,7
37595142007,сумки,7
36458983942,одежда для девочек,0
37593350735,сумки,15
36473969217,одежда для девочек,14
37595316989,сумки,11
37590393238,одежда для девочек,14
29607862236,столы,7
29628201640,столы,0
29606919784,стулья,13
36468705398,сумки,10
37594308263,одежда для девочек,10
36468103621,одежда для девочек,11
36479676444,одежда для девочек,14
37590208593,одежда для девочек,0
36461366599,сумки,7
36459444800,одежда для девочек,0
36460556079,одежда для девочек,15
29651795033,столы,7
37588897051,одежда для девочек,10
36463257810,сумки,4
37587017851,сумки,4
36467700344,сумки,7
36472303992,сумки,15
36474657511,сумки,4
37598905401,одежда для девочек,4
36459578436,сумки,4
37593463545,одежда для девочек,0
36468444575,одежда для девочек,0
37589003707,сумки,4
36461193217,сумки,4
36459078105,одежда для девочек,1
37588220873,сумки,8
37599109818,сумки,4
37589153178,одежда для девочек,11
36486572547,сумки,4
36486425106,сумки,10
36483928279,сумки,15
36458680811,сумки,12
37598404909,сумки,4
36466468407,сумки,7
36455618355,сумки,14
36485344543,одежда для девочек,5
37598281791,одежда для девочек,14
36465191679,сумки,15
36461305263,сумки,4
36477335573,сумки,14
37594453310,сумки,9
36467367610,сумки,0
36477470171,сумки,7
36471575630,одежда для девочек,13
36461859710,сумки,4
36464675475,одежда для девочек,11
36165064417,сумки,4
37588519190,сумки,4
36463384656,сумки,1
36459225320,сумки,15
37588114902,одежда для девочек,0
29634635921,столы,0
36486531892,сумки,4
36483214514,одежда для девочек,11
36482759274,одежда для девочек,11
37588399262,одежда для девочек,10
36462776737,сумки,7
36467693557,одежда для девочек,8
